traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_cpu_usage_seconds_total,container_memory_working_set_bytes,trace_length
134528963a990270,2dff912d2ee04aaa,2022-07-12T13:45:00.000000,create,ts-train-service,ts-train-service-656cb44796-qzwqs,c5624c8db1479867,134528963a990270,90823,201,ts-train-service,10.252.1.21:10250,92.586896119,346566656.0,3
5b6c1cec3e879c4a,a4cf2fce9bdafcf5,2022-07-12T13:45:00.000000,pay,ts-payment-service,ts-payment-service-74c98557b4-8p2t5,eb7450b7c381d8e4,5b6c1cec3e879c4a,484053,200,ts-payment-service,10.252.1.23:10250,82.275392721,294248448.0,3
75028946369c8e64,75028946369c8e64,2022-07-12T13:35:00.000000,addTravel,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,,,20398,500,ts-travel-service,10.252.1.21:10250,103.892060963,363073536.0,1
3c0028a52c0282da,5820a983203ccdfd,2022-07-12T13:00:00.000000,create,ts-seat-service,ts-seat-service-777f494f65-lgqwz,d9a8f8ac5bbd9b00,3c0028a52c0282da,487146,200,ts-seat-service,10.252.1.23:10250,76.207846496,286310400.0,3
3c0028a52c0282da,2515308985764d48,2022-07-12T13:00:00.000000,GET,ts-config-service,ts-config-service-65f56cfb7b-fkh56,a2ac0dcce62d75cc,3c0028a52c0282da,289720,200,ts-config-service,10.252.1.23:10250,82.037335219,343625728.0,6
e626a7c52a2ba305,f79e5cf8d43bf951,2022-07-12T13:45:00.000000,getFoodStoresByStationIds,ts-route-service,ts-route-service-5958d8bc7f-sfr68,a637b2f37839e8ce,e626a7c52a2ba305,38614,200,ts-route-service,10.252.1.23:10250,97.179878879,314429440.0,3
1b7a7713207ec2bc,3c238a8b34a6b4bd,2022-07-12T13:30:00.000000,GET,ts-admin-travel-service,ts-admin-travel-service-8fc9ff4f6-knpqm,1b7a7713207ec2bc,1b7a7713207ec2bc,1897256,200,ts-admin-travel-service,10.252.1.23:10250,80.366792281,346275840.0,2
3c0028a52c0282da,ff059e831ab93a42,2022-07-12T13:00:00.000000,GET,ts-seat-service,ts-seat-service-777f494f65-lgqwz,cbc33dada29a9b7d,3c0028a52c0282da,26657,200,ts-seat-service,10.252.1.23:10250,76.207846496,286310400.0,6
d974dcf040426932,d974dcf040426932,2022-07-12T13:45:00.000000,deleteOrder,ts-order-service,ts-order-service-7db4d6774-8qf4d,,,133083,200,ts-order-service,10.252.1.23:10250,89.765514648,330403840.0,1
bd358e28ee4d29ca,b03b27555899fdc8,2022-07-12T13:45:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,c9a7efb876b92986,bd358e28ee4d29ca,101194,200,ts-ticketinfo-service,10.252.1.23:10250,84.242654474,305987584.0,7
662335f7673cfaca,eb9ae43e598ce52b,2022-07-12T13:35:00.000000,GET,ts-admin-travel-service,ts-admin-travel-service-8fc9ff4f6-knpqm,869a4668c3652409,662335f7673cfaca,181235,200,ts-admin-travel-service,10.252.1.23:10250,81.381367448,354770944.0,4
bd358e28ee4d29ca,6790ed934df45edc,2022-07-12T13:45:00.000000,GET,ts-seat-service,ts-seat-service-777f494f65-lgqwz,6e3f68ca308fe0ee,bd358e28ee4d29ca,27504,200,ts-seat-service,10.252.1.23:10250,79.827404034,287166464.0,4
4854388ca8b98c38,3493ea273fb292af,2022-07-12T13:10:00.000000,queryById,ts-train-service,ts-train-service-656cb44796-qzwqs,8fc4a240ee803e5e,4854388ca8b98c38,6588,200,ts-train-service,10.252.1.21:10250,88.974083767,345001984.0,3
bd358e28ee4d29ca,d19da6b0dd197283,2022-07-12T13:45:00.000000,getContactsByContactsId,ts-station-service,ts-station-service-d8d48ff94-gk699,0eaec3b25870bda8,bd358e28ee4d29ca,11269,200,ts-station-service,10.252.1.23:10250,102.929819692,313073664.0,3
e416007e2e43899f,a405e06014a525aa,2022-07-12T13:15:00.000000,getFoodStoresByStationIds,ts-food-map-service,ts-food-map-service-5f45b654cf-5ll48,f492cc2ff08694fd,e416007e2e43899f,10676,200,ts-food-map-service,10.252.1.23:10250,91.8857699,314048512.0,3
4854388ca8b98c38,5fd1d4fcacf8eab5,2022-07-12T13:10:00.000000,GET,ts-basic-service,ts-basic-service-9857d8bbd-hsclf,d1e3275de83f2b9e,4854388ca8b98c38,6557,200,ts-basic-service,10.252.1.23:10250,87.803775929,351657984.0,6
1b7a7713207ec2bc,a32d05f0f6cdcc55,2022-07-12T13:30:00.000000,queryById,ts-route-service,ts-route-service-5958d8bc7f-sfr68,86d1fdf3647dc0a0,1b7a7713207ec2bc,10130,200,ts-route-service,10.252.1.23:10250,95.304120459,313573376.0,5
dd1eb3699b3a1ce6,dd1eb3699b3a1ce6,2022-07-12T13:10:00.000000,queryOrdersForRefresh,ts-order-service,ts-order-service-7db4d6774-8qf4d,,,73252,200,ts-order-service,10.252.1.23:10250,86.268594052,319315968.0,1
2d224180ac225d92,2d224180ac225d92,2022-07-12T13:45:00.000000,getAllPrices,ts-train-service,ts-train-service-656cb44796-qzwqs,,,153791,200,ts-train-service,10.252.1.21:10250,92.586896119,346566656.0,1
bd358e28ee4d29ca,ecc6cb48b43c3d8c,2022-07-12T13:45:00.000000,queryForStationId,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,9035d5ab4e91e689,bd358e28ee4d29ca,9164,200,ts-ticketinfo-service,10.252.1.23:10250,84.242654474,305987584.0,9
c17fe91da5a98f3f,c17fe91da5a98f3f,2022-07-12T13:45:00.000000,findAllOrder,ts-order-service,ts-order-service-7db4d6774-8qf4d,,,7868,200,ts-order-service,10.252.1.23:10250,89.765514648,330403840.0,1
e416007e2e43899f,a47e7f89663728fe,2022-07-12T13:15:00.000000,getRouteByTripId,ts-route-service,ts-route-service-5958d8bc7f-sfr68,cdf0299577e524a8,e416007e2e43899f,95118,200,ts-route-service,10.252.1.23:10250,93.919522117,311300096.0,3
5372731089374370,62cb0449ba4c7e0d,2022-07-12T13:45:00.000000,findAllOrder,ts-admin-order-service,ts-admin-order-service-59d5bc5c9b-kff9b,2a47c007be8e0765,5372731089374370,9916,200,ts-admin-order-service,10.252.1.23:10250,77.100713705,340901888.0,3
b94fd6e59a7daf64,d7dec8458275cfc7,2022-07-12T13:40:00.000000,registerUser,ts-user-service,ts-user-service-59b9c5f6f9-nm7bj,9ba73fd32b8101a9,b94fd6e59a7daf64,1184659,201,ts-user-service,10.252.1.23:10250,68.250297459,283357184.0,3
3e0d61671d79e63e,3e0d61671d79e63e,2022-07-12T13:05:00.000000,queryOrdersForRefresh,ts-order-other-service,ts-order-other-service-787498688f-h5cgp,,,179651,200,ts-order-other-service,10.252.1.23:10250,83.015553976,317186048.0,1
1d0816ab33a86b8a,5608d7ea09c6510b,2022-07-12T13:00:00.000000,GET,ts-route-service,ts-route-service-5958d8bc7f-sfr68,1d0816ab33a86b8a,1d0816ab33a86b8a,103197,200,ts-route-service,10.252.1.23:10250,92.052885868,310378496.0,2
600b5a617c044804,b23e1021c9ea6666,2022-07-12T13:10:00.000000,getLeftTicketOfInterval,ts-seat-service,ts-seat-service-777f494f65-lgqwz,785b823afb209309,600b5a617c044804,267621,200,ts-seat-service,10.252.1.23:10250,77.358977021,286904320.0,3
600b5a617c044804,5ebb6a7ab380d458,2022-07-12T13:10:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-59c55896f8-x4x5w,600b5a617c044804,600b5a617c044804,10647,200,ts-ticketinfo-service,10.252.1.23:10250,81.726115024,305770496.0,2
600b5a617c044804,b9de2b92734471ff,2022-07-12T13:10:00.000000,GET,ts-station-service,ts-station-service-d8d48ff94-gk699,94fd1bdc1cb439b1,600b5a617c044804,12082,200,ts-station-service,10.252.1.23:10250,99.534065147,312123392.0,6
760831dd3d313419,68f36ed1bf4ec48b,2022-07-12T13:10:00.000000,POST,ts-order-other-service,ts-order-other-service-787498688f-h5cgp,760831dd3d313419,760831dd3d313419,188567,200,ts-order-other-service,10.252.1.23:10250,83.826230017,319094784.0,2
600b5a617c044804,d4a1f4e5bccf452a,2022-07-12T13:10:00.000000,queryForStationId,ts-route-service,ts-route-service-5958d8bc7f-sfr68,e13665c1ce05ba80,600b5a617c044804,19205,200,ts-route-service,10.252.1.23:10250,93.195508261,310956032.0,3
bd358e28ee4d29ca,7f9be5738b467768,2022-07-12T13:45:00.000000,retrieve,ts-config-service,ts-config-service-65f56cfb7b-fkh56,b45a11dafe86d70e,bd358e28ee4d29ca,12073,200,ts-config-service,10.252.1.23:10250,85.84673723,344297472.0,7
6923e3ab830e7138,696e0879e0567858,2022-07-12T13:45:00.000000,getTicketListByDateAndTripId,ts-order-service,ts-order-service-7db4d6774-8qf4d,95c0d3c89ff8ca4c,6923e3ab830e7138,77286,200,ts-order-service,10.252.1.23:10250,89.765514648,330403840.0,5
2ff5c4fc800d217c,cfb4b1bc5e0abcc0,2022-07-12T13:00:00.000000,GET,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,2ff5c4fc800d217c,2ff5c4fc800d217c,89872,200,ts-travel-service,10.252.1.21:10250,99.418309394,361000960.0,2
1b7a7713207ec2bc,bd8fb3e75d730660,2022-07-12T13:30:00.000000,GET,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,84669a1b3c46447a,1b7a7713207ec2bc,88882,200,ts-travel-service,10.252.1.21:10250,103.352568973,362835968.0,4
58c96f0d904c8107,7f689d5285718f2b,2022-07-12T13:40:00.000000,GET,ts-admin-user-service,ts-admin-user-service-777c795cbf-vbh8b,58c96f0d904c8107,58c96f0d904c8107,16766,200,ts-admin-user-service,10.252.1.23:10250,72.183301302,311230464.0,2
080f31b160a99dc6,171bf9121270be8c,2022-07-12T13:45:00.000000,getPriceByWeightAndRegion,ts-consign-service,ts-consign-service-59767fcf75-q4nl5,1f82c345d4c4d224,080f31b160a99dc6,188793,200,ts-consign-service,10.252.1.23:10250,89.951057817,355790848.0,3
3c0028a52c0282da,877de80a9868a167,2022-07-12T13:00:00.000000,getRouteByTripId,ts-price-service,ts-price-service-64ddbfbc55-k6hg2,4365251a9cbe59f6,3c0028a52c0282da,22082,200,ts-price-service,10.252.1.23:10250,83.231550122,307146752.0,5
6923e3ab830e7138,1db40711882210fa,2022-07-12T13:45:00.000000,queryForStationId,ts-basic-service,ts-basic-service-9857d8bbd-hsclf,65b380a63d413a56,6923e3ab830e7138,76234,200,ts-basic-service,10.252.1.23:10250,90.527270017,352182272.0,5
662335f7673cfaca,5a604c5b1cfd28ad,2022-07-12T13:35:00.000000,GET,ts-admin-travel-service,ts-admin-travel-service-8fc9ff4f6-knpqm,500dbb424e009d78,662335f7673cfaca,144430,200,ts-admin-travel-service,10.252.1.23:10250,81.381367448,354770944.0,4
bd358e28ee4d29ca,0eaec3b25870bda8,2022-07-12T13:45:00.000000,GET,ts-route-service,ts-route-service-5958d8bc7f-sfr68,bd358e28ee4d29ca,bd358e28ee4d29ca,17177,200,ts-route-service,10.252.1.23:10250,97.179878879,314429440.0,2
49db533975155581,b1bb4e28bb933ce0,2022-07-12T13:00:00.000000,GET,ts-station-service,ts-station-service-d8d48ff94-gk699,cccbb36663103429,49db533975155581,193636,200,ts-station-service,10.252.1.23:10250,95.508264392,310181888.0,4
662335f7673cfaca,128ab8f7dec83ba1,2022-07-12T13:35:00.000000,queryById,ts-travel-service,ts-travel-service-5bddd4454b-nlrpg,67936e51f8ca06c2,662335f7673cfaca,9500,200,ts-travel-service,10.252.1.21:10250,103.892060963,363073536.0,5
bd358e28ee4d29ca,60e79fa4ce19d29d,2022-07-12T13:45:00.000000,preserve_success,ts-notification-service,ts-notification-service-56c8fc4fb7-44qh2,40a3c8c9c3bda348,bd358e28ee4d29ca,5431912,200,ts-notification-service,10.252.1.23:10250,77.182568875,351072256.0,3
080f31b160a99dc6,080f31b160a99dc6,2022-07-12T13:45:00.000000,updateConsign,ts-consign-price-service,ts-consign-price-service-7cb4f4ff55-ms5kr,,,399613,200,ts-consign-price-service,10.252.1.23:10250,82.705481088,307367936.0,1
3c0028a52c0282da,fc7c5b7bdb69a877,2022-07-12T13:00:00.000000,queryForStationId,ts-route-service,ts-route-service-5958d8bc7f-sfr68,053bf90ed7eeaddb,3c0028a52c0282da,95878,200,ts-route-service,10.252.1.23:10250,92.052885868,310378496.0,3
600b5a617c044804,f1923d899efa5b53,2022-07-12T13:10:00.000000,GET,ts-station-service,ts-station-service-d8d48ff94-gk699,675e8346b3a7e136,600b5a617c044804,87160,200,ts-station-service,10.252.1.23:10250,99.534065147,312123392.0,6
