traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_memory_working_set_bytes,container_cpu_usage_seconds_total,trace_length
dbb652bad90c4246,eb9a367a5832890f,2022-07-13T11:50:00.000000,GET,ts-basic-service,ts-basic-service-67746d6b6-dsp99,2596186397d456b6,dbb652bad90c4246,56507,200,ts-basic-service,10.252.1.22:10250,289693696.0,76.175112424,6
dbb652bad90c4246,c79c25609f6fc354,2022-07-13T11:50:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5bb968c568-z7hpr,3ab5547c46c9e8b2,dbb652bad90c4246,249291,200,ts-ticketinfo-service,10.252.1.21:10250,308568064.0,82.648672352,4
147e01a41865a515,bb93416a0155cd43,2022-07-13T11:35:00.000000,queryForStationId,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,2d1c4b1b30433754,147e01a41865a515,535741,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,5
dbb652bad90c4246,695ecc3c743f1cd1,2022-07-13T11:50:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,fbfc35938c6e6ea5,dbb652bad90c4246,205681,200,ts-travel-service,10.252.1.22:10250,319635456.0,87.427574294,6
dbb652bad90c4246,5025cd2f20ee6c90,2022-07-13T11:50:00.000000,queryById,ts-route-service,ts-route-service-65d88487b5-dz4zj,00372748c6083dff,dbb652bad90c4246,200259,200,ts-route-service,10.252.1.23:10250,310329344.0,97.882187786,3
6fed7946c04f735f,a8b1b30dbca7235c,2022-07-13T11:40:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5bb968c568-z7hpr,6fed7946c04f735f,6fed7946c04f735f,493618,200,ts-ticketinfo-service,10.252.1.21:10250,307998720.0,81.31858873,2
478cc008fe2afd5d,97e182874c7c56b2,2022-07-13T11:45:00.000000,GET,ts-admin-order-service,ts-admin-order-service-54d7b8c5d-4g4fs,478cc008fe2afd5d,478cc008fe2afd5d,448673,200,ts-admin-order-service,10.252.1.22:10250,293122048.0,75.684015265,2
6fed7946c04f735f,0751c10a32a7caf8,2022-07-13T11:40:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5bb968c568-z7hpr,6fed7946c04f735f,6fed7946c04f735f,184951,200,ts-ticketinfo-service,10.252.1.21:10250,307998720.0,81.31858873,2
147e01a41865a515,b983f61c109f8a72,2022-07-13T11:35:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,39862cf499208438,147e01a41865a515,160652,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,6
dbb652bad90c4246,45873be207f3a218,2022-07-13T11:50:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,37a5c7c28565d248,dbb652bad90c4246,69312,200,ts-travel-service,10.252.1.22:10250,319635456.0,87.427574294,6
