traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_memory_working_set_bytes,container_cpu_usage_seconds_total,trace_length
e67d3e28c0654d2e,97b2936b15d1c65a,2022-07-12T14:25:00.000000,retrieve,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,985b1c164d6f94ba,e67d3e28c0654d2e,46201,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,9
f82e97d360466cc8,621d04c98b87048a,2022-07-12T14:25:00.000000,retrieve,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,145aa286a29798ff,f82e97d360466cc8,93591,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,9
cae66fa51aff79d3,5423c64190a6651b,2022-07-12T14:25:00.000000,securityInfoCheck,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,aeb4a7b56a97e785,cae66fa51aff79d3,197843,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,5
ddee90d7ac030992,ddee90d7ac030992,2022-07-12T14:30:00.000000,getAllConfigs,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,,,356066,200,ts-train-service,10.252.1.22:10250,316424192.0,80.44387038,1
cae66fa51aff79d3,698d7193f352f218,2022-07-12T14:25:00.000000,queryForStationId,ts-price-service,ts-price-service-65cd8d58bc-shw2f,0fe31b10b8b8f3dc,cae66fa51aff79d3,102559,200,ts-price-service,10.252.1.21:10250,286924800.0,84.155456205,3
9b9cae5ccbb38969,2e2cb5090cc5c836,2022-07-12T14:30:00.000000,update,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,b5c329332b06c277,9b9cae5ccbb38969,45691,200,ts-train-service,10.252.1.22:10250,316424192.0,80.44387038,3
a43774d7df1d5741,632c4e3bb7cd727e,2022-07-12T14:20:00.000000,queryById,ts-route-service,ts-route-service-6f8b494cf5-fck6c,09ee08ba43af2cb7,a43774d7df1d5741,129993,200,ts-route-service,10.252.1.23:10250,287715328.0,79.638959967,3
a009bc261fe13464,084f3c03f0d01508,2022-07-12T14:25:00.000000,GET,ts-order-other-service,ts-order-other-service-85cd79cd8f-7clqk,a009bc261fe13464,a009bc261fe13464,84219,200,ts-order-other-service,10.252.1.23:10250,321855488.0,93.952031101,2
f9f89dca3fb1a22b,5190b8c3c2c64b0f,2022-07-12T14:30:00.000000,GET,ts-admin-basic-info-service,ts-admin-basic-info-service-8fffd9b6-6dl4n,f9f89dca3fb1a22b,f9f89dca3fb1a22b,61249,200,ts-admin-basic-info-service,10.252.1.22:10250,290213888.0,69.933888749,2
e67d3e28c0654d2e,21277bc4a7454599,2022-07-12T14:25:00.000000,queryForTravel,ts-route-service,ts-route-service-6f8b494cf5-fck6c,4513e90273b765c8,e67d3e28c0654d2e,1115458,200,ts-route-service,10.252.1.23:10250,299507712.0,82.090152273,3
0b4cade05161e76c,696f1743d4afd4b1,2022-07-12T14:25:00.000000,GET,ts-basic-service,ts-basic-service-5fb55954d-xzwxv,d9b4b4351031991e,0b4cade05161e76c,12151,200,ts-basic-service,10.252.1.22:10250,311222272.0,74.231285846,6
d69aeff063c8be1a,36047d1036f48115,2022-07-12T14:20:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,8aaeeeef928ebec3,d69aeff063c8be1a,65064,200,ts-ticketinfo-service,10.252.1.22:10250,277942272.0,71.440537023,6
d69aeff063c8be1a,b1922293913769f1,2022-07-12T14:20:00.000000,queryForStationId,ts-station-service,ts-station-service-59dd9544d6-m99xx,d9cca1e8d3546874,d69aeff063c8be1a,402834,200,ts-station-service,10.252.1.23:10250,283533312.0,81.206326643,7
a009bc261fe13464,bac753ed1ac5eb7a,2022-07-12T14:25:00.000000,POST,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,59a3559dfb1a6c73,a009bc261fe13464,196433,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,6
d8b910dea0064d3a,d17daf5775bb2c23,2022-07-12T14:30:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-8648878f58-pq9db,cc9a96cb5af8fb88,d8b910dea0064d3a,400936,200,ts-ticketinfo-service,10.252.1.22:10250,304111616.0,79.142465406,4
f82e97d360466cc8,9fe762ca4d15261f,2022-07-12T14:25:00.000000,POST,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,84f7603bfd50e427,f82e97d360466cc8,1196040,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,4
d3e9a67670f217b4,5b9935e1ed86d4ca,2022-07-12T14:25:00.000000,GET,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,d3e9a67670f217b4,d3e9a67670f217b4,187527,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,2
a009bc261fe13464,5a111bb7c06d9782,2022-07-12T14:25:00.000000,queryForStationId,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,cd82d98cc56b8953,a009bc261fe13464,12059,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,9
f82e97d360466cc8,33f093ebf1fd7e9b,2022-07-12T14:25:00.000000,getContactsByContactsId,ts-contacts-service,ts-contacts-service-7b77c77465-rrzt9,200a0844418206bc,f82e97d360466cc8,148106,200,ts-contacts-service,10.252.1.21:10250,289669120.0,89.266927612,3
0b4cade05161e76c,a0805e404a47efa3,2022-07-12T14:25:00.000000,GET,ts-travel2-service,ts-travel2-service-74456475d4-pr8ng,ce81513d3c17e1f7,0b4cade05161e76c,100411,200,ts-travel2-service,10.252.1.22:10250,294424576.0,76.20097033,6
729a65997299a40a,229d7f17b3515779,2022-07-12T14:30:00.000000,pay,ts-payment-service,ts-payment-service-5cf989796-jg6wz,c7dca147db6df6a2,729a65997299a40a,13100914,200,ts-payment-service,10.252.1.22:10250,292442112.0,76.132178676,3
d8b910dea0064d3a,97a196d9dfe3c01e,2022-07-12T14:30:00.000000,POST,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,2614c947e82772f3,d8b910dea0064d3a,597866,200,ts-seat-service,10.252.1.22:10250,296648704.0,83.851610698,4
0b4cade05161e76c,c52f2ce1ca0e8778,2022-07-12T14:25:00.000000,GET,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,e4f3941b01f79224,0b4cade05161e76c,104614,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,4
d8b910dea0064d3a,8abf7b596c858d95,2022-07-12T14:30:00.000000,retrieve,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,72c1db6933cfdab3,d8b910dea0064d3a,205479,200,ts-train-service,10.252.1.22:10250,316424192.0,80.44387038,5
0b4cade05161e76c,e4f3941b01f79224,2022-07-12T14:25:00.000000,getLeftTicketOfInterval,ts-seat-service,ts-seat-service-76bf47b74f-lk5b8,3c644ecc73332cbe,0b4cade05161e76c,779467,200,ts-seat-service,10.252.1.22:10250,294678528.0,82.123803937,3
f82e97d360466cc8,1200cad4ff34998c,2022-07-12T14:25:00.000000,retrieve,ts-train-service,ts-train-service-7b7458fbc6-xbnwh,a81c1d62931a13af,f82e97d360466cc8,396110,200,ts-train-service,10.252.1.22:10250,312008704.0,77.470540454,7
